Date,month_year,station_number,snow_depth,snow
2006-01-28,2006-01,725895,7.099999904632568,False
2006-01-29,2006-01,725895,7.900000095367432,False
2006-01-30,2006-01,725895,5.099999904632568,False
2006-02-01,2006-02,725895,7.900000095367432,False
2006-02-02,2006-02,725895,5.099999904632568,True
2006-02-03,2006-02,725895,3.0999999046325684,False
2006-03-08,2006-03,725895,1.2000000476837158,False
2006-03-09,2006-03,725895,2.0,True
2006-03-10,2006-03,725895,2.0,True
2006-03-11,2006-03,725895,2.0,True
2006-11-13,2006-11,725895,1.2000000476837158,True
2006-11-14,2006-11,725895,1.2000000476837158,False
2006-11-27,2006-11,725895,3.9000000953674316,False
2006-11-28,2006-11,725895,5.099999904632568,False
2006-12-01,2006-12,725895,2.0,True
2006-12-02,2006-12,725895,2.0,True
2006-12-05,2006-12,725895,1.2000000476837158,False
2006-12-08,2006-12,725895,1.2000000476837158,False
2007-02-21,2007-02,725895,7.099999904632568,False
2007-02-22,2007-02,725895,11.800000190734863,False
2007-02-23,2007-02,725895,11.0,True
2007-02-24,2007-02,725895,9.100000381469727,False
2007-02-25,2007-02,725895,9.800000190734863,False
2007-02-26,2007-02,725895,5.900000095367432,False
2007-02-27,2007-02,725895,5.900000095367432,False
2007-02-28,2007-02,725895,5.900000095367432,False
2007-03-01,2007-03,725895,7.099999904632568,False
2007-03-02,2007-03,725895,7.099999904632568,False
2007-03-03,2007-03,725895,5.099999904632568,True
2007-03-04,2007-03,725895,3.0999999046325684,False
2007-03-05,2007-03,725895,1.2000000476837158,False
2007-12-06,2007-12,725895,2.0,True
2007-12-07,2007-12,725895,2.0,True
2007-12-08,2007-12,725895,2.0,False
2007-12-10,2007-12,725895,1.2000000476837158,False
2007-12-11,2007-12,725895,1.2000000476837158,False
2007-12-12,2007-12,725895,1.2000000476837158,False
2007-12-13,2007-12,725895,1.2000000476837158,False
2007-12-14,2007-12,725895,1.2000000476837158,False
2007-12-15,2007-12,725895,1.2000000476837158,False
2007-12-16,2007-12,725895,1.2000000476837158,False
2007-12-17,2007-12,725895,1.2000000476837158,False
2007-12-20,2007-12,725895,3.9000000953674316,True
2007-12-21,2007-12,725895,3.9000000953674316,True
2007-12-22,2007-12,725895,3.9000000953674316,False
2007-12-23,2007-12,725895,3.0999999046325684,False
2007-12-24,2007-12,725895,3.9000000953674316,True
2007-12-25,2007-12,725895,3.9000000953674316,False
2007-12-26,2007-12,725895,5.099999904632568,True
2007-12-27,2007-12,725895,5.099999904632568,True
2007-12-28,2007-12,725895,5.900000095367432,True
2007-12-29,2007-12,725895,7.099999904632568,True
2007-12-30,2007-12,725895,5.900000095367432,True
2007-12-31,2007-12,725895,5.900000095367432,True
2008-01-01,2008-01,725895,5.900000095367432,False
2008-01-02,2008-01,725895,5.099999904632568,False
2008-01-03,2008-01,725895,3.9000000953674316,False
2008-01-04,2008-01,725895,5.900000095367432,True
2008-01-05,2008-01,725895,5.900000095367432,False
2008-01-06,2008-01,725895,5.099999904632568,False
2008-01-07,2008-01,725895,5.900000095367432,True
2008-01-08,2008-01,725895,9.100000381469727,True
2008-01-09,2008-01,725895,9.100000381469727,False
2008-01-10,2008-01,725895,11.800000190734863,True
2008-01-11,2008-01,725895,11.0,False
2008-01-12,2008-01,725895,11.800000190734863,False
2008-01-15,2008-01,725895,9.800000190734863,False
2008-01-16,2008-01,725895,9.100000381469727,False
2008-01-17,2008-01,725895,9.100000381469727,False
2008-01-18,2008-01,725895,9.100000381469727,False
2008-01-21,2008-01,725895,9.100000381469727,False
2008-01-22,2008-01,725895,9.100000381469727,False
2008-01-23,2008-01,725895,9.100000381469727,False
2008-01-24,2008-01,725895,11.0,True
2008-01-25,2008-01,725895,11.0,True
2008-01-26,2008-01,725895,9.100000381469727,False
2008-01-27,2008-01,725895,7.900000095367432,False
2008-01-28,2008-01,725895,11.0,True
2008-01-29,2008-01,725895,13.0,False
2008-01-30,2008-01,725895,13.0,True
2008-01-31,2008-01,725895,16.899999618530273,True
2008-02-01,2008-02,725895,16.899999618530273,False
2008-02-02,2008-02,725895,18.100000381469727,True
2008-02-03,2008-02,725895,20.100000381469727,False
2008-02-04,2008-02,725895,20.100000381469727,False
2008-02-05,2008-02,725895,20.100000381469727,True
2008-02-06,2008-02,725895,18.899999618530273,False
2008-02-07,2008-02,725895,18.100000381469727,True
2008-02-08,2008-02,725895,18.100000381469727,False
2008-02-11,2008-02,725895,16.100000381469727,True
2008-02-13,2008-02,725895,14.199999809265137,False
2008-02-14,2008-02,725895,13.0,False
2008-02-15,2008-02,725895,13.0,False
2008-02-17,2008-02,725895,13.0,True
2008-02-18,2008-02,725895,13.0,False
2008-02-19,2008-02,725895,13.0,False
2008-02-20,2008-02,725895,13.0,False
2008-02-21,2008-02,725895,11.800000190734863,False
2008-02-22,2008-02,725895,11.800000190734863,True
2008-02-23,2008-02,725895,11.800000190734863,True
2008-02-24,2008-02,725895,11.800000190734863,False
2008-02-25,2008-02,725895,11.800000190734863,False
2008-02-26,2008-02,725895,11.800000190734863,True
2008-02-28,2008-02,725895,11.0,True
2008-03-01,2008-03,725895,9.800000190734863,False
2008-03-02,2008-03,725895,9.800000190734863,False
2008-03-03,2008-03,725895,9.800000190734863,False
2008-03-04,2008-03,725895,9.800000190734863,False
2008-03-05,2008-03,725895,9.100000381469727,False
2008-03-06,2008-03,725895,9.100000381469727,False
2008-03-07,2008-03,725895,7.900000095367432,False
2008-03-08,2008-03,725895,7.900000095367432,False
2008-03-09,2008-03,725895,7.099999904632568,False
2008-03-10,2008-03,725895,5.900000095367432,False
2008-03-11,2008-03,725895,5.099999904632568,False
2008-03-12,2008-03,725895,3.9000000953674316,False
2008-03-13,2008-03,725895,3.0999999046325684,False
2008-03-14,2008-03,725895,1.2000000476837158,False
2008-03-15,2008-03,725895,1.2000000476837158,False
2008-03-26,2008-03,725895,1.2000000476837158,False
2008-04-08,2008-04,725895,1.2000000476837158,False
2008-11-05,2008-11,725895,3.0999999046325684,True
2008-11-06,2008-11,725895,3.9000000953674316,True
2008-12-13,2008-12,725895,1.2000000476837158,True
2008-12-14,2008-12,725895,1.2000000476837158,True
2008-12-15,2008-12,725895,2.0,True
2008-12-16,2008-12,725895,2.0,True
2008-12-17,2008-12,725895,2.0,True
2008-12-18,2008-12,725895,2.0,False
2008-12-19,2008-12,725895,5.900000095367432,True
2008-12-20,2008-12,725895,5.900000095367432,True
2008-12-21,2008-12,725895,5.900000095367432,False
2008-12-22,2008-12,725895,7.099999904632568,True
2008-12-23,2008-12,725895,7.099999904632568,True
2008-12-24,2008-12,725895,7.900000095367432,False
2008-12-25,2008-12,725895,9.800000190734863,True
2008-12-26,2008-12,725895,9.800000190734863,True
2008-12-27,2008-12,725895,11.0,True
2008-12-28,2008-12,725895,9.800000190734863,False
2008-12-29,2008-12,725895,7.900000095367432,False
2008-12-30,2008-12,725895,5.900000095367432,True
2008-12-31,2008-12,725895,5.099999904632568,False
2009-01-01,2009-01,725895,3.9000000953674316,True
2009-01-02,2009-01,725895,2.0,False
2009-01-04,2009-01,725895,2.0,False
2009-01-05,2009-01,725895,1.2000000476837158,True
2009-01-06,2009-01,725895,1.2000000476837158,True
2009-02-09,2009-02,725895,1.2000000476837158,False
2009-02-13,2009-02,725895,2.0,False
2009-02-14,2009-02,725895,1.2000000476837158,False
2009-02-15,2009-02,725895,1.2000000476837158,False
2009-12-11,2009-12,725895,2.0,True
2009-12-12,2009-12,725895,3.9000000953674316,True
2009-12-13,2009-12,725895,3.0999999046325684,False
2009-12-14,2009-12,725895,2.0,True
2009-12-15,2009-12,725895,2.0,False
2009-12-22,2009-12,725895,2.0,False
2009-12-27,2009-12,725895,1.2000000476837158,False
2009-12-29,2009-12,725895,1.2000000476837158,True
2009-12-30,2009-12,725895,2.0,False
2009-12-31,2009-12,725895,2.0,False
