Date,month_year,station_number,snow_depth,snow
2007-12-20,2007-12,725500,5.099999904632568,True
2007-12-21,2007-12,725500,3.9000000953674316,False
2007-12-22,2007-12,725500,3.9000000953674316,True
2007-12-23,2007-12,725500,3.9000000953674316,False
2007-12-24,2007-12,725500,3.9000000953674316,False
2007-12-25,2007-12,725500,3.9000000953674316,False
2007-12-26,2007-12,725500,3.9000000953674316,False
2007-12-27,2007-12,725500,3.9000000953674316,True
2007-12-28,2007-12,725500,3.9000000953674316,False
2007-12-29,2007-12,725500,3.9000000953674316,False
2007-12-30,2007-12,725500,3.9000000953674316,False
2007-12-31,2007-12,725500,3.9000000953674316,False
2008-01-01,2008-01,725500,3.9000000953674316,False
2008-01-02,2008-01,725500,3.9000000953674316,False
2008-01-03,2008-01,725500,3.9000000953674316,False
2008-01-04,2008-01,725500,3.9000000953674316,False
2008-01-05,2008-01,725500,3.0999999046325684,True
2008-01-06,2008-01,725500,2.0,True
2008-01-07,2008-01,725500,2.0,False
2008-01-08,2008-01,725500,2.0,False
2008-01-09,2008-01,725500,1.2000000476837158,False
2008-01-10,2008-01,725500,1.2000000476837158,False
2008-01-11,2008-01,725500,1.2000000476837158,False
2008-01-12,2008-01,725500,1.2000000476837158,False
2008-01-13,2008-01,725500,1.2000000476837158,False
2008-01-16,2008-01,725500,1.2000000476837158,False
2008-01-17,2008-01,725500,3.9000000953674316,False
2008-01-18,2008-01,725500,3.9000000953674316,False
2008-01-19,2008-01,725500,3.9000000953674316,False
2008-01-20,2008-01,725500,3.9000000953674316,False
2008-01-21,2008-01,725500,3.9000000953674316,False
2008-01-22,2008-01,725500,5.099999904632568,False
2008-01-23,2008-01,725500,5.099999904632568,False
2008-01-24,2008-01,725500,5.099999904632568,False
2008-01-25,2008-01,725500,3.9000000953674316,False
2008-01-26,2008-01,725500,3.0999999046325684,False
2008-01-27,2008-01,725500,2.0,False
2008-01-28,2008-01,725500,1.2000000476837158,False
2008-02-05,2008-02,725500,2.0,True
2008-02-06,2008-02,725500,5.099999904632568,False
2008-02-07,2008-02,725500,3.9000000953674316,True
2008-02-08,2008-02,725500,2.0,False
2008-02-09,2008-02,725500,1.2000000476837158,False
2008-02-10,2008-02,725500,1.2000000476837158,False
2008-02-11,2008-02,725500,1.2000000476837158,False
2008-02-13,2008-02,725500,1.2000000476837158,False
2008-02-26,2008-02,725500,1.2000000476837158,False
2008-02-27,2008-02,725500,1.2000000476837158,False
2008-03-07,2008-03,725500,1.2000000476837158,False
2008-12-16,2008-12,725500,2.0,False
2008-12-17,2008-12,725500,2.0,False
2008-12-18,2008-12,725500,2.0,False
2008-12-19,2008-12,725500,3.9000000953674316,True
2008-12-20,2008-12,725500,3.0999999046325684,False
2008-12-21,2008-12,725500,3.0999999046325684,False
2008-12-22,2008-12,725500,3.0999999046325684,False
2008-12-23,2008-12,725500,3.0999999046325684,False
2008-12-24,2008-12,725500,3.0999999046325684,False
2008-12-25,2008-12,725500,3.0999999046325684,False
2008-12-26,2008-12,725500,2.0,False
2009-01-10,2009-01,725500,1.2000000476837158,False
2009-01-11,2009-01,725500,1.2000000476837158,False
2009-01-12,2009-01,725500,3.0999999046325684,False
2009-01-13,2009-01,725500,2.0,False
2009-01-14,2009-01,725500,2.0,False
2009-01-15,2009-01,725500,2.0,False
2009-01-16,2009-01,725500,2.0,False
2009-01-17,2009-01,725500,1.2000000476837158,False
2009-01-18,2009-01,725500,1.2000000476837158,False
2009-01-25,2009-01,725500,2.0,False
2009-01-26,2009-01,725500,2.0,False
2009-01-27,2009-01,725500,2.0,False
2009-01-28,2009-01,725500,1.2000000476837158,False
2009-01-29,2009-01,725500,1.2000000476837158,False
2009-02-13,2009-02,725500,2.0,True
2009-02-14,2009-02,725500,5.099999904632568,False
2009-02-15,2009-02,725500,3.0999999046325684,False
2009-02-16,2009-02,725500,2.0,False
2009-02-17,2009-02,725500,1.2000000476837158,False
2009-02-28,2009-02,725500,3.9000000953674316,False
2009-03-01,2009-03,725500,3.0999999046325684,False
2009-03-02,2009-03,725500,3.0999999046325684,False
2009-03-03,2009-03,725500,1.2000000476837158,False
2009-03-04,2009-03,725500,1.2000000476837158,False
2009-04-05,2009-04,725500,1.2000000476837158,True
2009-10-10,2009-10,725500,2.0,False
2009-12-07,2009-12,725500,1.2000000476837158,False
2009-12-08,2009-12,725500,7.099999904632568,True
2009-12-09,2009-12,725500,11.0,True
2009-12-10,2009-12,725500,11.0,False
2009-12-11,2009-12,725500,9.800000190734863,False
2009-12-12,2009-12,725500,9.800000190734863,False
2009-12-13,2009-12,725500,9.100000381469727,True
2009-12-14,2009-12,725500,9.800000190734863,True
2009-12-15,2009-12,725500,9.800000190734863,False
2009-12-16,2009-12,725500,9.100000381469727,False
2009-12-17,2009-12,725500,7.900000095367432,True
2009-12-18,2009-12,725500,7.900000095367432,False
2009-12-19,2009-12,725500,7.099999904632568,False
2009-12-20,2009-12,725500,5.900000095367432,False
2009-12-21,2009-12,725500,5.099999904632568,False
2009-12-22,2009-12,725500,5.099999904632568,False
2009-12-23,2009-12,725500,3.0999999046325684,False
2009-12-24,2009-12,725500,5.099999904632568,True
2009-12-25,2009-12,725500,11.800000190734863,True
2009-12-26,2009-12,725500,14.199999809265137,False
2009-12-27,2009-12,725500,14.199999809265137,False
2009-12-28,2009-12,725500,14.199999809265137,False
2009-12-29,2009-12,725500,14.199999809265137,True
2009-12-30,2009-12,725500,14.199999809265137,False
2009-12-31,2009-12,725500,14.199999809265137,False
