Date,month_year,station_number,snow_depth,snow
2005-01-04,2005-01,725390,1.2000000476837158,True
2005-01-05,2005-01,725390,3.0999999046325684,True
2005-01-06,2005-01,725390,7.099999904632568,True
2005-01-07,2005-01,725390,7.099999904632568,True
2005-01-08,2005-01,725390,7.099999904632568,True
2005-01-09,2005-01,725390,3.9000000953674316,True
2005-01-10,2005-01,725390,3.0999999046325684,True
2005-01-11,2005-01,725390,5.099999904632568,True
2005-01-12,2005-01,725390,3.0999999046325684,True
2005-01-13,2005-01,725390,2.0,True
2005-01-14,2005-01,725390,1.2000000476837158,True
2005-01-15,2005-01,725390,1.2000000476837158,False
2005-01-16,2005-01,725390,1.2000000476837158,False
2005-01-17,2005-01,725390,1.2000000476837158,False
2005-01-18,2005-01,725390,1.2000000476837158,False
2005-01-19,2005-01,725390,3.0999999046325684,True
2005-01-20,2005-01,725390,2.0,False
2005-01-21,2005-01,725390,2.0,False
2005-01-22,2005-01,725390,14.199999809265137,True
2005-01-23,2005-01,725390,13.0,False
2005-01-24,2005-01,725390,11.800000190734863,False
2005-01-25,2005-01,725390,9.800000190734863,False
2005-01-26,2005-01,725390,9.100000381469727,True
2005-01-27,2005-01,725390,7.900000095367432,False
2005-01-28,2005-01,725390,7.900000095367432,False
2005-01-29,2005-01,725390,7.099999904632568,False
2005-01-30,2005-01,725390,5.900000095367432,True
2005-01-31,2005-01,725390,5.900000095367432,False
2005-02-01,2005-02,725390,5.900000095367432,True
2005-02-02,2005-02,725390,5.900000095367432,True
2005-02-03,2005-02,725390,5.099999904632568,True
2005-02-04,2005-02,725390,5.099999904632568,True
2005-02-05,2005-02,725390,3.0999999046325684,True
2005-02-06,2005-02,725390,2.0,False
2005-02-07,2005-02,725390,1.2000000476837158,True
2005-02-08,2005-02,725390,1.2000000476837158,True
2005-02-09,2005-02,725390,1.2000000476837158,True
2005-02-10,2005-02,725390,1.2000000476837158,True
2005-02-11,2005-02,725390,1.2000000476837158,True
