Date,month_year,station_number,snow_depth,snow
2005-01-01,2005-01,725975,7.900000095367432,True
2005-01-02,2005-01,725975,14.199999809265137,True
2005-01-03,2005-01,725975,15.0,False
2005-01-04,2005-01,725975,9.800000190734863,False
2005-01-05,2005-01,725975,9.100000381469727,False
2005-01-06,2005-01,725975,7.900000095367432,True
2005-01-07,2005-01,725975,9.800000190734863,True
2005-01-08,2005-01,725975,31.899999618530273,True
2005-01-09,2005-01,725975,40.900001525878906,True
2005-01-10,2005-01,725975,35.79999923706055,True
2005-01-11,2005-01,725975,33.900001525878906,True
2005-01-12,2005-01,725975,31.100000381469727,False
2005-01-13,2005-01,725975,27.200000762939453,False
2005-01-14,2005-01,725975,26.0,False
2005-01-15,2005-01,725975,20.100000381469727,True
2005-01-16,2005-01,725975,20.100000381469727,False
2005-01-18,2005-01,725975,14.199999809265137,False
2005-01-19,2005-01,725975,7.900000095367432,False
2005-01-20,2005-01,725975,5.900000095367432,False
2005-02-16,2005-02,725975,7.900000095367432,False
